entity_id,entity_raw,entity_text,dominant_relation,amp_00,amp_01,amp_02,amp_03,amp_04,amp_05,amp_06,amp_07,amp_08,amp_09,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
11236,/m/02ktrs,Jennifer Hudson,award award nominee award nominations. award award nomination award,0.0975280255-0.0037087533j,0.1062485054-0.0287094191j,0.0991830379+0.0355688855j,0.1106006280-0.0097182617j,0.0528472252+0.0965330154j,0.1061771065+0.0228524636j,0.0070690596+0.1081951782j,0.0915409401+0.0430043302j,0.1368880719-0.0672365278j,-0.0141725587-0.1489283442j,0.1749887764-0.0007198905j,0.0243647508-0.1593436003j,0.0661874861+0.0869930163j,0.0509153865-0.0828209519j,0.0158579182+0.1122442782j,0.0730724335-0.0638103336j,0.0615966283+0.0756650716j,0.0515717790+0.0719025135j,0.0386078544+0.0877664983j,0.0432383940+0.0668315813j,-0.0794207454+0.1010300145j,-0.0069752578+0.1085247844j,-0.0951238051+0.0623523891j,-0.0147300428+0.0877391547j,0.1384482980-0.0502600893j,0.0362086110-0.1288872063j,0.1554946154-0.0009945247j,0.0519320779-0.1205924377j,0.0419422425+0.1145046502j,0.0919906124-0.0478290431j,-0.0041763624+0.1160329431j,0.0893075541-0.0281800330j,0.1126237810-0.0102082221j,0.1275913715-0.0845092535j,0.1177097112+0.0101028606j,0.1222383305-0.0853926390j,0.0801910013+0.0592704788j,0.0956528857-0.0478737839j,0.0605810918+0.0754544586j,0.0888511539-0.0391994826j,0.0440644361-0.1527961344j,-0.2039510608-0.0990617424j,0.0886526257-0.1543490589j,-0.2097600996-0.1152041852j,0.0958771631-0.0147077478j,-0.0662695095-0.0733624920j,0.0991182700+0.0189261679j,-0.0535279252-0.0801782608j,0.0428979173+0.0883516073j,0.0636611134+0.1011212319j,0.0361166149+0.0847037733j,0.0665859506+0.0763949752j,-0.0464644842+0.0990617573j,0.0313667096+0.1023571789j,-0.0513537191+0.0791189671j,0.0310954340+0.0782508999j,0.0854435712-0.1131977066j,-0.0808131546-0.1712962389j,0.1012497172-0.1043319404j,-0.0896066427-0.1579596996j,0.1023599058+0.0341189690j,0.0121138962-0.1082405895j,0.0877235904+0.0514863320j,0.0106600383-0.0953905359j
12751,/m/0kd69,County Armagh,location location contains,0.0985978693-0.0264976043j,0.1029296368+0.0009542330j,0.1152860448-0.0354654603j,0.1050085202-0.0070415875j,0.0896496326-0.0540430360j,0.0968208089-0.0219809152j,0.0942095071-0.0794141442j,0.0926603377-0.0412493311j,0.0994770527-0.0129596116j,0.0895502195+0.0411185920j,0.1099943072-0.0085857436j,0.0849188343+0.0408109687j,0.0743381977-0.0648260191j,0.0902242735-0.0097121913j,0.0755859688-0.0762135461j,0.0839556828-0.0179693401j,0.1168096215-0.0318262652j,0.0906161293-0.0282370076j,0.1194559857-0.0272748135j,0.0791912079-0.0241110027j,0.1202881485-0.0886104628j,0.0914719403-0.0636538640j,0.1131418124-0.0987717733j,0.0718227178-0.0644031912j,0.1339985728+0.0462276042j,0.0929739326+0.0596467853j,0.1196883842+0.0597088113j,0.0716987252+0.0562302433j,0.1541917920-0.0550788902j,0.1179931611-0.0055118715j,0.1435437948-0.0497356914j,0.0952981487-0.0072796093j,0.1164101958+0.0382578857j,0.1291095614+0.0450651757j,0.1377208084-0.0017851035j,0.1326395273-0.0051005445j,0.1147723496-0.0112433061j,0.1218262166-0.0046415348j,0.1116140336-0.0683624819j,0.1025427580-0.0608983450j,0.0833680332+0.1101759002j,0.0541325882+0.1449504644j,0.1134863198+0.0910465047j,0.0842402801+0.1128725931j,0.1245784536+0.0258388072j,0.1150690913+0.0691139996j,0.1340679973-0.0227667689j,0.1227062866+0.0157885328j,0.1293738931-0.0077656405j,0.1081222519-0.0431381762j,0.1188030913-0.0376903713j,0.0754436031-0.0596386269j,0.1232732981-0.0776055232j,0.0867024362-0.0911722928j,0.0842011273-0.1131080091j,0.0344686583-0.0983528122j,0.0832998902+0.1409495473j,0.0802156180+0.1232241839j,0.0948129073+0.1124312952j,0.0809641182+0.0813780129j,0.1769284606+0.0401386470j,0.1485884488+0.0365826413j,0.1641437113-0.0109107997j,0.1193455979-0.0117496010j
12200,/m/04cx5,Kathmandu,base biblioness bibs location country,0.1185273007+0.0043437690j,0.1292592138+0.0195851661j,0.0719676167-0.0137045141j,0.1145733148-0.0027433340j,0.1099727377-0.0302221216j,0.1752654612-0.0217586718j,0.0499766245-0.0373206250j,0.1335189342-0.0686121508j,0.0709473491+0.0310404040j,0.1182656288+0.0493879952j,0.0449295118+0.0195097066j,0.1006661654+0.0482038110j,0.0794129521-0.0314485356j,0.1888207048-0.0735561028j,0.0406150371-0.0217027366j,0.1547240317-0.0831082091j,0.0783068240+0.0476600900j,0.0822539106+0.0224898085j,0.0546928197+0.0249895863j,0.0797677040+0.0177122112j,0.0838566273-0.0246479958j,0.0973936394-0.0599542856j,0.0439942591-0.0265492983j,0.0764111578-0.0705427900j,0.0551498346+0.0510678664j,0.0992044955+0.0354884118j,0.0318173245+0.0397163294j,0.0858097523+0.0513787419j,0.0707172751-0.0439607240j,0.0894038230-0.1381677836j,0.0423595533-0.0236448105j,0.0865371674-0.1214727163j,0.1142396107+0.0588258430j,0.0752605274+0.1102599353j,0.0871240795+0.0341419727j,0.0824117661+0.1035669073j,0.1305048019-0.0163157936j,0.1629384458+0.0818555579j,0.0817855373-0.0341762155j,0.1647802889+0.0449815169j,0.0883006975+0.0293422975j,0.1137355790+0.0940790772j,0.0636093095+0.0293359496j,0.1003630608+0.1171388850j,0.0890578851-0.0806014314j,0.2410364449-0.0615305528j,0.0591212623-0.0615171567j,0.2578678727-0.0525191724j,0.0650181994+0.0729324371j,0.0510875396+0.0690034330j,0.0489763618+0.0582889542j,0.0486913398+0.0785802305j,0.1052906215-0.0286651775j,0.1303479373-0.0061191171j,0.0743029267-0.0312335100j,0.1297745109-0.0084844138j,0.0725819767+0.0439882167j,0.0997882932+0.0519617498j,0.0463870429+0.0502345264j,0.0863372013+0.0927852914j,0.0633128583-0.1045064628j,0.1198227257-0.1824491918j,0.0554148667-0.0742321759j,0.1720166504-0.1669721305j
803,/m/01q7cb_,Fred Durst,base popstra celebrity dated. base popstra dated participant,0.1139972433-0.0107455170j,0.1142681837-0.0040426971j,0.1383065581+0.0580077842j,0.1326463372+0.0355728269j,0.0940140262+0.0561603531j,0.0857238024+0.0025694268j,0.0534363836+0.1112077683j,0.0851686522+0.0343954414j,0.1497182101-0.0682928041j,0.0718802661-0.1240141839j,0.1890050322+0.0008511369j,0.1013713032-0.1081260741j,0.1210833713+0.0625469312j,0.0676066801-0.0633241311j,0.0693350807+0.1133337468j,0.0745676011-0.0364018492j,0.0983999968+0.0471664667j,0.0692008436+0.0649913177j,0.0782504603+0.1158019081j,0.0507559516+0.0978375226j,0.0402288437+0.1333930194j,0.0529451631+0.0810621232j,-0.0510544181+0.1418249905j,0.0154830031+0.0951054767j,0.1345451623-0.0657406896j,0.0831048191-0.0894422457j,0.1722524911+0.0078638392j,0.1109320968-0.0644643158j,0.1275634319+0.0896327794j,0.0915515050-0.0371365435j,0.0565345623+0.1406858563j,0.0884476602-0.0051344763j,0.1251102090-0.0640389770j,0.1081323102-0.0994435027j,0.1214539707-0.0364741869j,0.0981276855-0.0862092152j,0.1209142506+0.0496217683j,0.0927457362-0.0449903794j,0.0782964230+0.0675942078j,0.0765108764-0.0248883255j,0.0541527458-0.1515768915j,-0.0914018229-0.1314723641j,0.0552254245-0.1324627697j,-0.0908959955-0.1107728332j,0.1307259798-0.0092941234j,-0.0059005995-0.0903981552j,0.0987520963+0.0160959158j,-0.0002764286-0.0684004426j,0.1139166579+0.0351985581j,0.1111888587+0.0336253978j,0.0828417465+0.0478582345j,0.0838612095+0.0281924903j,0.0417945608+0.1497611701j,0.0852920115+0.0798634887j,-0.0123368800+0.1060688645j,0.0451748259+0.0599525683j,0.0760313645-0.1222883686j,-0.0164741334-0.1410405636j,0.0729543418-0.0893938169j,-0.0168101899-0.1116384119j,0.1509841233+0.0340377949j,0.0545299612-0.0948378518j,0.0913740769+0.0500522703j,0.0411459170-0.0594215542j
9935,/m/03818y,Clark Atlanta University,education educational institution colors,0.1097830161-0.0153872371j,0.1160324141+0.0120060537j,0.1018955931-0.0333756991j,0.1122792438-0.0006516492j,0.1128719598-0.0272509754j,0.1304898709+0.0050928420j,0.0893891081-0.0445181318j,0.1098360643-0.0133092180j,0.1376609057+0.0164781399j,0.1215750575+0.0339510255j,0.1270842552+0.0112403734j,0.1096518934+0.0344843380j,0.1408145577-0.0299671441j,0.1432452202-0.0042271055j,0.1129190251-0.0336119495j,0.1159140915-0.0054563265j,0.1000374109-0.0302034449j,0.1321135908-0.0152371470j,0.0896547362-0.0545700416j,0.1279590875-0.0379450172j,0.0889729410-0.0507983826j,0.1308291107-0.0412848257j,0.0626534298-0.0675986782j,0.1055675074-0.0622856878j,0.1347168386+0.0172099713j,0.1423412561+0.0278653093j,0.1297347099+0.0031883132j,0.1351387203+0.0208095852j,0.1269266605-0.0434299856j,0.1511963159-0.0361886770j,0.1015852839-0.0535951667j,0.1246967539-0.0425712317j,0.0962092280+0.0236097202j,0.0746112987+0.0576855950j,0.1017399207+0.0171698760j,0.0778139755+0.0587504916j,0.1182159185-0.0271245763j,0.1206044406+0.0281120818j,0.1054602340-0.0371172428j,0.1101813093+0.0193538312j,0.1193314940+0.0603660718j,0.0772526264+0.0849801973j,0.1138695329+0.0677077174j,0.0640250891+0.0928951576j,0.1536161900-0.0360454172j,0.1467761993+0.0213856585j,0.1354613006-0.0271628574j,0.1247684583+0.0306681655j,0.0963676125+0.0038168025j,0.1028887182+0.0421991199j,0.1042567194-0.0116601977j,0.1144463047+0.0372821838j,0.0929324329-0.0568292066j,0.1303707361-0.0212391391j,0.0779032484-0.0714351237j,0.1215183586-0.0353633650j,0.1224710569+0.0565183349j,0.1046192199+0.0873309150j,0.1263653785+0.0576032586j,0.1005701274+0.0953339785j,0.1379389167-0.0562151298j,0.1620570123-0.0181199163j,0.1239840165-0.0571895577j,0.1472974271-0.0134539092j
12208,/m/0hx5f,Durham,people person place of birth,0.1080983952+0.0007768375j,0.1184780151-0.0158914309j,0.1171996817+0.0009228953j,0.1245872229+0.0124035319j,0.1150846779-0.0078857467j,0.1205433607-0.0075807367j,0.1275609881+0.0032109153j,0.1247109845+0.0334111154j,0.1205732301+0.0145440158j,0.0989450738+0.0222206749j,0.0933724940+0.0050176810j,0.0686653554+0.0291859247j,0.1495008022+0.0102498792j,0.1111126319+0.0350113735j,0.1171144396+0.0109246373j,0.0743836388+0.0484389067j,0.0884499326-0.0301963389j,0.1086749583-0.0529092178j,0.0968510807-0.0407936573j,0.1255936623-0.0377038009j,0.1213087067-0.0540381335j,0.1490472108-0.0656070039j,0.1407673210-0.0593497045j,0.1786606461-0.0300844833j,0.1123025268+0.0046893684j,0.1103325412+0.0181160178j,0.0899204239-0.0085735433j,0.0827810988+0.0229318645j,0.1866490096-0.0050932164j,0.1702987403+0.0373417623j,0.1535670906-0.0104782693j,0.1280982792+0.0565277413j,0.1226582602-0.0028917708j,0.1048366651+0.0036192914j,0.1075655445+0.0021175873j,0.0840999410+0.0270137265j,0.1162269562-0.0338808298j,0.0974560976-0.0073244870j,0.1069319099-0.0161926448j,0.0800784528+0.0244930908j,0.1361856610+0.0658565834j,0.0709704980+0.0656642392j,0.0858411193+0.0379714631j,0.0320600122+0.0495126620j,0.1680080742+0.0366714746j,0.0807839185+0.0635402054j,0.1048236936+0.0295087006j,0.0344358087+0.0553857237j,0.1023460925-0.0570759922j,0.1033372059-0.0490310341j,0.0919275284-0.0540412478j,0.0967584625-0.0243069828j,0.1094341874-0.1086845025j,0.1180921569-0.0798223987j,0.1078338772-0.0950366110j,0.1210600138-0.0393174142j,0.1476553977+0.0341009609j,0.0992357284+0.0579325445j,0.0963994488+0.0118791666j,0.0554889329+0.0460226722j,0.2317472100-0.0052194060j,0.1523384899+0.0657444894j,0.1527713835-0.0050762896j,0.0858098865+0.0673024952j
8138,/m/02002f,Sinhala Language,language human language countries spoken in,0.1131818369+0.0169169586j,0.1256980449+0.0348665938j,0.1233964041+0.0242702458j,0.1217949167+0.0177459531j,0.1377064288-0.0025955162j,0.1250125766-0.0260527637j,0.1276201606+0.0106221046j,0.0957485959-0.0268323235j,0.0895696953+0.0309678093j,0.0990165547+0.0785669386j,0.1093715355+0.0369933955j,0.1156250387+0.0629861876j,0.1268139780-0.0039639594j,0.1403776556+0.0011700300j,0.1309249997+0.0036623783j,0.1205156744-0.0108050909j,0.1448200941+0.0284779910j,0.1237385720+0.0385481231j,0.1744784415-0.0192139260j,0.1299527735-0.0228817873j,0.1974272132-0.0441592522j,0.1325261593-0.0567892157j,0.1793086827-0.0920476541j,0.0815982893-0.0887954533j,0.0670997351+0.0756046027j,0.0430373438+0.0949815512j,0.1179974601+0.0618285611j,0.0953161791+0.0685386434j,0.1508310586+0.0339961983j,0.1271818131+0.0295518730j,0.1700736880-0.0130634680j,0.1177452728-0.0262520351j,0.0974267721+0.0020746086j,0.0986289307+0.0331319086j,0.0946080536-0.0410490297j,0.0908202156-0.0256078448j,0.1356417239+0.0221509002j,0.1204010993+0.0193933193j,0.1173061654-0.0231577680j,0.0841704533-0.0313897617j,0.0883600041+0.0207157005j,0.0832342952+0.0759541690j,0.1030058563-0.0261963475j,0.1126540750+0.0108960271j,0.1399085671+0.0253131744j,0.1389973611+0.0581855662j,0.1339096874-0.0317503326j,0.1219536364-0.0204289313j,0.0998653173+0.0136461807j,0.0758429244+0.0342597589j,0.0907934457-0.0682998374j,0.0694391802-0.0397641473j,0.1637983620+0.0044313585j,0.1131534949-0.0001447718j,0.1203985214-0.0933523551j,0.0591823012-0.0664610267j,0.0533600561+0.0542968661j,0.0193277784+0.0701109543j,0.0947937593-0.0041764369j,0.0738823265+0.0236810073j,0.1217984334+0.0658416450j,0.0869762525+0.0706567913j,0.1383312643-0.0352001414j,0.0962753892-0.0195628162j
4689,/m/022g44,David Hemmings,award award nominee award nominations. award award nomination award nominee,0.1282854080-0.0214649942j,0.1323365271-0.0361670591j,0.1637217402-0.0169080719j,0.1369294673+0.0004193734j,0.1086933389+0.0448993780j,0.1090608388+0.0664141476j,0.1285835356+0.0565979332j,0.0856406912+0.0839288384j,0.1481500715-0.0391044877j,0.1130788922-0.0114048943j,0.1555387378-0.0357632563j,0.0924892351+0.0162490439j,0.1416199505+0.0876409262j,0.0745908618+0.1064400747j,0.1396166980+0.0838522315j,0.0369385220+0.0949825719j,0.0877888054-0.0393427834j,0.1022154987-0.0746500641j,0.1195450053-0.0439797640j,0.1232831627-0.0460240021j,0.0915664956+0.0403860919j,0.1219755486+0.0602714978j,0.1133023053+0.0530468039j,0.1032404676+0.0842769220j,0.1290908158-0.0763038099j,0.1205408499-0.0669147000j,0.1435299218-0.0765719637j,0.1157893017-0.0284222588j,0.1532842219+0.1018732935j,0.1163388044+0.1346394867j,0.1571324319+0.1021089181j,0.0684263334+0.1288528293j,0.0936328992-0.0661222264j,0.0928841531-0.0658224598j,0.1037051678-0.0800874904j,0.0922244415-0.0447015092j,0.1251240373-0.0033743642j,0.1263248175+0.0294201374j,0.1335489005-0.0130260801j,0.1023354679+0.0388665646j,0.0835386440-0.0724755377j,0.0694043264-0.0339095220j,0.0723886639-0.0740308687j,0.0549180619-0.0160199571j,0.1433899105+0.0214128643j,0.0866504163+0.0670926049j,0.1269835979+0.0049143145j,0.0533084720+0.0559033602j,0.0555990934-0.0512027107j,0.0616980828-0.0708759800j,0.0639635772-0.0634117872j,0.0682116821-0.0554492213j,0.0956378281+0.0128446138j,0.1196457371+0.0330034532j,0.1080024913+0.0067472910j,0.1006157175+0.0429614112j,0.0638671294-0.0721151978j,0.0630949512-0.0549046695j,0.0570336208-0.0737020001j,0.0550425649-0.0334399603j,0.1371954232+0.0449126586j,0.1033485159+0.0847384557j,0.1283756346+0.0278186742j,0.0663824677+0.0723968968j
12709,/m/0ql86,Third Crusade,military military conflict combatants. military military combatant group combatants,0.0836373717+0.0263377260j,0.0645111799+0.0476307496j,0.1047358289+0.0454111621j,0.0793902129+0.0526513793j,0.1072046384-0.0065515079j,0.1153668240+0.0204821564j,0.1151631325+0.0104070967j,0.1138374954+0.0205124058j,0.0843120068+0.0406266376j,0.0359953418+0.0615908802j,0.1097803861+0.0248703565j,0.0560830347+0.0475487560j,0.1555162072+0.0379640423j,0.1098007336+0.0855004042j,0.1584617049+0.0073164543j,0.1143300533+0.0396653973j,0.0791263506-0.0302262716j,0.0943653211-0.0015873909j,0.0844601244-0.0254677888j,0.0877501816-0.0082133589j,0.1198992357-0.0419120975j,0.1767646521-0.0194155239j,0.1052349880-0.0211583730j,0.1331384182-0.0163728949j,0.0864124298-0.0019604340j,0.0721163824+0.0393771678j,0.0804049820-0.0221615173j,0.0687897652+0.0100090159j,0.1876225322+0.0368170515j,0.1778176278+0.1069680452j,0.1467285305-0.0041183392j,0.1398048699+0.0266155265j,0.1089499593+0.0305445306j,0.0675122961+0.0315193348j,0.1244040057+0.0243424978j,0.0748046339+0.0136218751j,0.1143895835-0.0569255352j,0.0919808745-0.0428643078j,0.1046695933-0.0587197803j,0.0694948956-0.0524284318j,0.0901113078+0.0761877522j,0.0190682393+0.0521324426j,0.1152963415+0.0352231488j,0.0383235589+0.0287465565j,0.1794427037+0.0192607678j,0.0914593786+0.0395327806j,0.1474559009-0.0413906202j,0.0735248923-0.0116696581j,0.1275703907-0.0477747098j,0.1067228615-0.0214289539j,0.1084469631-0.0520065352j,0.0781455338-0.0388735384j,0.1446169466-0.1185736284j,0.1507351249-0.1191953868j,0.0999733135-0.0904003978j,0.0788812712-0.0962704644j,0.1295735836+0.0342122391j,0.0624279790+0.0508971289j,0.1082896888-0.0184850637j,0.0587246604+0.0052454621j,0.2605208158+0.0244763196j,0.1785570681+0.0625261292j,0.1622901112-0.0547842272j,0.1097993404-0.0293242391j
14263,/m/04j5jl,Master of Ceremonies-GB,people person profession,0.1045451313+0.0208315831j,0.0841781572-0.0348043926j,0.1333283782+0.0020015780j,0.1104787067-0.0253082644j,0.1159319058+0.0251972359j,0.0776004568-0.0346914344j,0.1412042528+0.0110196378j,0.0954081044-0.0196679775j,0.1297092587+0.0057865633j,0.1238621697+0.0075960550j,0.1395788044+0.0082480470j,0.1274878532+0.0546795540j,0.1470866650+0.0298200361j,0.1202830598+0.0225055516j,0.1486844420+0.0399788246j,0.1068537012+0.0688536987j,0.1070108637+0.0675978810j,0.1287928075-0.0074162264j,0.1151707619+0.0305549242j,0.1197752953-0.0028032302j,0.1383594722+0.0510329381j,0.1222328767-0.0398850515j,0.1297261268+0.0112882089j,0.1056625620-0.0246699229j,0.1409789324+0.0227698833j,0.1624656171+0.0202562157j,0.1121730953+0.0046049105j,0.1261914223+0.0459157415j,0.1730163246+0.0152792968j,0.1687560976+0.0028904509j,0.1293346435+0.0014443479j,0.1228308678+0.0370223634j,0.0973040760-0.0189472623j,0.0691767409-0.0386425704j,0.1188998669-0.0662098825j,0.0960150734-0.0502525568j,0.1262231767-0.0169522967j,0.0728091076-0.0399257094j,0.1517502069-0.0650694072j,0.0968064368-0.0421373434j,0.1098237485-0.0264540669j,0.1035603583+0.0038129678j,0.1272880733-0.0466817431j,0.1224461123+0.0305441227j,0.1514824182-0.0054699001j,0.1138168275+0.0218400937j,0.1702964604-0.0175239891j,0.1188104376+0.0575038716j,0.0960043371+0.0232275836j,0.0925087109-0.0121989110j,0.1020304114-0.0176674128j,0.0936373845-0.0209496431j,0.1330832243+0.0096749384j,0.0987876132-0.0357066542j,0.1234597862-0.0389105044j,0.0919120088-0.0363546573j,0.1044043824-0.0059935758j,0.1123738512+0.0187568143j,0.0885881707-0.0264718309j,0.0989127234+0.0257783514j,0.1474053264-0.0123718893j,0.1330327392+0.0121698137j,0.1171657145-0.0336695910j,0.1084666401+0.0261242893j
9946,/m/0tgcy,Covington,location hud county place place,0.0699197203-0.0180374570j,0.0797399059+0.0158804655j,0.1000467092-0.0077594277j,0.0951723978+0.0366412997j,0.0485761836-0.0436422229j,0.0844042823-0.0081601515j,0.0695032403-0.0333100259j,0.0888998508+0.0157918930j,0.0718579367-0.0074391654j,0.0812075734+0.0375715047j,0.1028534621+0.0043007089j,0.0966947302+0.0622797124j,0.0403537340-0.0340839215j,0.0743631870+0.0012384159j,0.0577516332-0.0274018738j,0.0784764588+0.0208391324j,0.0785544589-0.0200579073j,0.0928334743+0.0066143898j,0.1030653119-0.0121819703j,0.1057082787+0.0217747334j,0.0422098264-0.0555627197j,0.0841774270-0.0369132683j,0.0597962923-0.0478913262j,0.0896442011-0.0158476681j,0.0841670483+0.0030819601j,0.0957882553+0.0458761528j,0.1091337204+0.0153339915j,0.1075759456+0.0656310245j,0.0420536660-0.0403246544j,0.0818579867-0.0147786448j,0.0559947528-0.0339957811j,0.0844552591+0.0025818474j,0.0815256462-0.0185538623j,0.1068544537+0.0143518113j,0.1137047485-0.0039977836j,0.1252863705+0.0412427261j,0.0566404015-0.0656485260j,0.1248423383-0.0396518596j,0.0845257491-0.0532782339j,0.1358548254-0.0028193025j,0.1108475551+0.0263165403j,0.1244703159+0.1024255976j,0.1475025266+0.0603854209j,0.1355079263+0.1505879462j,0.0839239061-0.0473640151j,0.1587165445+0.0226114951j,0.1099404022-0.0278211851j,0.1565850079+0.0652349293j,0.1071681306-0.0256394912j,0.1468518078-0.0007234840j,0.1380265057-0.0120358411j,0.1649366915+0.0235963874j,0.0541559048-0.0959648192j,0.1384080350-0.1015987396j,0.0821402669-0.0848554075j,0.1535213292-0.0618659221j,0.1423887312+0.0559495948j,0.1694976240+0.1444599628j,0.1738158017+0.0928030014j,0.1767182350+0.1893400699j,0.1059676781-0.0678261295j,0.2154436260-0.0086126886j,0.1294474751-0.0465294681j,0.2087069452+0.0372520126j
5772,/m/01cmp9,Chicago,award award category nominees. award award nomination nominated for,-0.0154514713-0.0681259707j,0.0240874533-0.0528023243j,0.0094914027-0.0392920487j,0.0420270711-0.0149251148j,0.0071747331-0.0773008764j,0.0669487342-0.0491733290j,0.0278397314-0.0311765857j,0.0505722202+0.0310650431j,0.0450125597-0.0297102761j,0.0202586167+0.0740102008j,0.0434762463-0.0026622429j,-0.0203594118+0.0802741945j,0.0615789182-0.0057981228j,-0.0306130033+0.1270733029j,0.0401932672+0.0216271132j,-0.1031533703+0.0716576800j,-0.0598036908-0.1236594692j,-0.0037611490-0.0935428441j,-0.0204642229-0.0912041813j,0.0347575732-0.0715950280j,-0.0154349785-0.1606796235j,0.0754404664-0.1328393072j,0.0263579544-0.0976069644j,0.1028790623-0.0261319615j,0.1015722156-0.0265581291j,0.0258224942+0.1329386681j,0.0908845812+0.0045028809j,-0.0318375677+0.1594527066j,0.1085997969+0.0288518146j,-0.0920030475+0.2110278010j,0.0767021552+0.0535307452j,-0.2055102289+0.1429824084j,-0.0620973408-0.0427437499j,-0.0778301284-0.0557161495j,-0.0219254084-0.0264022276j,-0.0189842582-0.0547855496j,-0.0408566259-0.0705421269j,-0.0055194171-0.1149937660j,-0.0066722245-0.0358918682j,0.0426432379-0.0398753285j,0.0599146113-0.0172613747j,0.0797819719+0.0805709660j,0.0408380032+0.0006003223j,0.0372252837+0.0914546847j,0.0746710449+0.0180996340j,-0.0063696243+0.1860377789j,0.0319390856+0.0274411142j,-0.0855306685+0.1093030125j,-0.1138206124-0.1078283861j,-0.1463552862-0.1134782806j,-0.0561892055-0.0578038916j,-0.0775096491-0.0999221355j,-0.0656822473-0.1628492326j,-0.0276589096-0.2354714572j,-0.0219255891-0.0822736621j,0.0417536497-0.1262900233j,0.1029376611+0.0474386476j,0.0522786565+0.1607523859j,0.0729919896+0.0383733921j,0.0204993337+0.1663167328j,0.0982788652+0.1174353361j,-0.1457286030+0.2725831270j,0.0423622690+0.0870845988j,-0.2074314058+0.1551145166j
